ID;;C_G;Licence_plate;Category;Color;Trajectory_start;Trajectory_end;Average_ speed_kpxh;Minimum_speed_kpxh;Maximum_speed_kpxh;Section_speed_kmh;Duration_of_occurrence_s;Stationary_duration_s;;
2085427;822;C115_G1;;car;white;1666536779780;1666536779860;562.55;562.55;562.55;;0.08;0.00;;
2085446;19;C115_G1;;car;silver;1666536795440;1666536795660;414.15;414.15;414.15;;0.22;0.00;;
2085774;328;C115_G1;;car;silver;1666536925460;1666536925680;495.14;490.20;499.26;;0.22;0.00;;
2085961;187;C115_G1;;car;black;1666537028040;1666537028140;454.80;454.80;454.80;;0.10;0.00;;
2086099;138;C115_G1;;car;black;1666537084160;1666537084200;532.95;532.95;532.95;;0.04;0.00;;
2087192;1093;C115_G1;;light;white;1666537497930;1666537498780;156.38;140.10;159.06;;0.85;0.85;;
2087245;53;C115_G1;;car;black;1666537508900;1666537508920;398.79;398.79;398.79;;0.02;0.00;;
2087604;359;C115_G1;;car;black;1666537642540;1666537642560;446.69;446.69;446.69;;0.02;0.00;;
2087645;41;C115_G1;;car;silver;1666537650960;1666537651160;416.64;416.64;416.64;;0.20;0.00;;
2087720;75;C115_G1;;car;black;1666537676660;1666537676740;414.41;414.41;414.41;;0.08;0.00;;
2087967;247;C115_G1;;car;silver;1666537765760;1666537765920;391.47;391.47;391.47;;0.16;0.00;;
2087994;27;C115_G1;;car;silver;1666537770940;1666537771080;445.41;432.80;450.46;;0.14;0.00;;
2088770;776;C115_G1;;car;black;1666537981380;1666537981520;451.33;451.33;451.33;;0.14;0.00;;
2088912;142;C115_G1;;motorcycle;undefined;1666538026560;1666538026700;809.61;787.85;818.32;;0.14;0.00;;
2089550;638;C115_G1;;car;black;1666538264360;1666538264660;273.18;273.18;273.18;;0.30;0.00;;
2089566;16;C115_G1;;car;black;1666538268740;1666538268940;332.03;332.03;332.03;;0.20;0.00;;
2089857;291;C115_G1;;car;black;1666538366000;1666538366180;408.00;405.41;413.17;;0.18;0.00;;
2090055;198;C115_G1;;car;black;1666538435120;1666538435180;400.54;400.54;400.54;;0.06;0.00;;
2090156;101;C115_G1;;car;silver;1666538480260;1666538480480;323.35;319.67;324.72;;0.22;0.00;;
2090845;689;C115_G1;;car;silver;1666538662720;1666538662900;509.01;509.01;509.01;;0.18;0.00;;
2091237;392;C115_G1;;car;black;1666538766280;1666538766380;436.86;436.86;436.86;;0.10;0.00;;
2091280;43;C115_G1;;car;silver;1666538780460;1666538780600;496.59;496.59;496.59;;0.14;0.00;;
2091584;304;C115_G1;;car;black;1666538877140;1666538877260;391.58;391.58;391.58;;0.12;0.00;;
2091604;20;C115_G1;;car;white;1666538879820;1666538880020;328.98;328.98;328.98;;0.20;0.00;;
2091936;332;C115_G1;;car;black;1666538955480;1666538955500;465.03;465.03;465.03;;0.02;0.00;;
2092227;291;C115_G1;;car;silver;1666539013120;1666539013200;571.72;571.72;571.72;;0.08;0.00;;
2092745;518;C115_G1;;car;silver;1666539155740;1666539155960;386.09;378.04;390.69;;0.22;0.00;;
2092915;170;C115_G1;;car;silver;1666539219880;1666539220080;463.34;460.07;476.41;;0.20;0.00;;
2092990;75;C115_G1;;car;silver;1666539260980;1666539261160;402.14;402.14;402.14;;0.18;0.00;;
2093004;14;C115_G1;;car;silver;1666539263520;1666539263540;479.54;479.54;479.54;;0.02;0.00;;
2093142;138;C115_G1;;car;silver;1666539315900;1666539316060;422.74;421.72;429.89;;0.16;0.00;;
2093216;74;C115_G1;;car;blue;1666539331060;1666539331200;378.61;378.61;378.61;;0.14;0.00;;
2093226;10;C115_G1;;car;silver;1666539333320;1666539333540;387.78;387.78;387.78;;0.22;0.00;;
2094462;1236;C115_G1;;car;black;1666539690340;1666539690400;383.36;383.36;383.36;;0.06;0.00;;
2094486;24;C115_G1;;car;silver;1666539697080;1666539697260;362.78;362.78;362.78;;0.18;0.00;;
2094697;211;C115_G1;;car;black;1666539782400;1666539782420;390.81;390.81;390.81;;0.02;0.00;;
2095174;477;C115_G1;;car;black;1666539900500;1666539900640;449.93;449.93;449.93;;0.14;0.00;;
2095185;11;C115_G1;;car;black;1666539905520;1666539905640;377.71;377.71;377.71;;0.12;0.00;;
2095238;53;C115_G1;;car;black;1666539914860;1666539915020;531.42;522.24;536.93;;0.16;0.00;;
2095341;103;C115_G1;;car;silver;1666539929680;1666539929860;476.79;476.79;476.79;;0.18;0.00;;
2095812;471;C115_G1;;car;silver;1666540001360;1666540001600;440.96;438.93;451.15;;0.24;0.00;;
2095847;35;C115_G1;;car;white;1666540006700;1666540006780;548.02;548.02;548.02;;0.08;0.00;;
2095978;131;C115_G1;;car;silver;1666540034460;1666540034600;543.41;543.41;543.41;;0.14;0.00;;
2096191;213;C115_G1;;car;black;1666540074480;1666540074520;392.05;392.05;392.05;;0.04;0.00;;
2096593;402;C115_G1;;car;black;1666540160960;1666540160980;502.67;502.67;502.67;;0.02;0.00;;
2096907;314;C115_G1;;car;silver;1666540247260;1666540247440;483.47;475.47;484.47;;0.18;0.00;;
2096964;57;C115_G1;;car;black;1666540262240;1666540262520;413.09;410.28;423.41;;0.28;0.00;;
2097769;805;C115_G1;;car;white;1666540432460;1666540432600;571.27;561.92;594.64;;0.14;0.00;;
2098519;750;C115_G1;;car;black;1666540597800;1666540598000;498.09;493.14;503.04;;0.20;0.00;;
2099257;738;C115_G1;;car;silver;1666540751640;1666540751780;386.90;386.90;386.90;;0.14;0.00;;
2099319;62;C115_G1;;car;silver;1666540761700;1666540761840;469.03;469.03;469.03;;0.14;0.00;;
2099543;224;C115_G1;;light;white;1666540830740;1666540830900;561.29;558.57;569.45;;0.16;0.00;;
2099669;126;C115_G1;;car;red;1666540863680;1666540863840;536.34;533.41;545.15;;0.16;0.00;;
2100095;426;C115_G1;;car;black;1666541003100;1666541003120;338.03;338.03;338.03;;0.02;0.00;;
2100168;73;C115_G1;;car;silver;1666541036440;1666541036480;528.09;528.09;528.09;;0.04;0.00;;
2100944;776;C115_G1;;car;red;1666541228520;1666541228680;242.44;242.44;242.44;;0.16;0.00;;
2101044;100;C115_G1;;car;black;1666541248960;1666541249260;301.83;300.94;314.34;;0.30;0.00;;
2101485;441;C115_G1;;car;silver;1666541329100;1666541329260;711.70;693.21;722.80;;0.16;0.00;;
2101738;253;C115_G1;;car;black;1666541379600;1666541379720;529.95;529.95;529.95;;0.12;0.00;;
2101876;138;C115_G1;;car;black;1666541408200;1666541408400;422.77;420.29;445.07;;0.20;0.00;;
2101965;89;C115_G1;;light;white;1666541424080;1666541424160;487.36;487.36;487.36;;0.08;0.00;;
2102307;342;C115_G1;;car;black;1666541502640;1666541502780;451.77;451.77;451.77;;0.14;0.00;;
2102402;95;C115_G1;;car;silver;1666541547260;1666541547520;236.03;228.73;238.22;;0.26;0.00;;
2102819;417;C115_G1;;car;black;1666541618060;1666541618080;356.32;356.32;356.32;;0.02;0.00;;
2102851;32;C115_G1;;car;white;1666541625400;1666541625640;353.79;345.35;354.56;;0.24;0.00;;
2102995;144;C115_G1;;car;red;1666541656220;1666541656460;266.17;264.23;270.05;;0.24;0.00;;
2103419;424;C115_G1;;car;black;1666541758920;1666541759000;398.09;398.09;398.09;;0.08;0.00;;
2104232;813;C115_G1;;car;black;1666541955860;1666541955900;301.38;301.38;301.38;;0.04;0.00;;
2104890;658;C115_G1;;car;black;1666542083280;1666542083360;478.61;478.61;478.61;;0.08;0.00;;
2105430;540;C115_G1;;car;silver;1666542228480;1666542228540;448.07;448.07;448.07;;0.06;0.00;;
2105741;311;C115_G1;;car;white;1666542314680;1666542314760;425.72;425.72;425.72;;0.08;0.00;;
2106457;716;C115_G1;;car;black;1666542525540;1666542525600;394.18;394.18;394.18;;0.06;0.00;;
2106830;373;C115_G1;;car;black;1666542606340;1666542606380;541.78;541.78;541.78;;0.04;0.00;;
2107278;448;C115_G1;;car;silver;1666542720080;1666542720180;306.10;306.10;306.10;;0.10;0.00;;
2107433;155;C115_G1;;car;black;1666542750760;1666542750860;603.89;592.29;621.29;;0.10;0.00;;
2108141;708;C115_G1;;car;silver;1666542907920;1666542908020;364.00;364.00;364.00;;0.10;0.00;;
2108402;261;C115_G1;;car;black;1666543015400;1666543015600;494.70;494.70;494.70;;0.20;0.00;;
2109925;1523;C115_G1;;car;silver;1666543579200;1666543579240;437.93;437.93;437.93;;0.04;0.00;;
2110107;182;C115_G1;;car;silver;1666543624080;1666543624120;428.76;428.76;428.76;;0.04;0.00;;
2110189;82;C115_G1;;car;black;1666543634860;1666543634880;547.84;547.84;547.84;;0.02;0.00;;
2110501;312;C115_G1;;car;black;1666543754820;1666543754940;530.46;530.46;530.46;;0.12;0.00;;
2110574;73;C115_G1;;car;black;1666543765980;1666543766100;638.76;626.10;641.29;;0.12;0.00;;
2110617;43;C115_G1;;car;black;1666543782340;1666543782460;558.22;558.22;558.22;;0.12;0.00;;
2110706;89;C115_G1;;car;black;1666543810660;1666543810700;447.45;447.45;447.45;;0.04;0.00;;
2110783;77;C115_G1;;car;black;1666543826540;1666543826640;411.33;411.33;411.33;;0.10;0.00;;
2110789;6;C115_G1;;car;black;1666543830380;1666543830580;334.44;334.44;334.44;;0.20;0.00;;
2110823;34;C115_G1;;car;silver;1666543835120;1666543835160;393.76;393.76;393.76;;0.04;0.00;;
2110831;8;C115_G1;;car;black;1666543838200;1666543838380;280.24;280.24;280.24;;0.18;0.00;;
2111674;843;C115_G1;;car;silver;1666544092260;1666544092360;369.47;369.47;369.47;;0.10;0.00;;
2111689;15;C115_G1;;car;black;1666544098620;1666544098780;428.29;428.29;428.29;;0.16;0.00;;
2112036;347;C115_G1;;bus;black;1666544184590;1666544184670;974.37;959.58;999.02;;0.08;0.08;;
2112550;514;C115_G1;;car;silver;1666544416580;1666544416680;461.11;461.11;461.11;;0.10;0.00;;
2112568;18;C115_G1;;bus;white;1666544424600;1666544424720;570.38;548.20;581.47;;0.12;0.00;;
2112803;235;C115_G1;;car;black;1666544532240;1666544532340;368.35;368.35;368.35;;0.10;0.00;;
2112951;148;C115_G1;;car;white;1666544566660;1666544566800;575.54;575.54;575.54;;0.14;0.00;;
2113278;327;C115_G1;;car;silver;1666544722760;1666544722980;361.12;359.90;373.27;;0.22;0.00;;
2113417;139;C115_G1;;car;black;1666544765680;1666544765780;361.15;361.15;361.15;;0.10;0.00;;
2113824;407;C115_G1;;car;black;1666544939120;1666544939220;404.01;403.45;406.21;;0.10;0.00;;
2113944;120;C115_G1;;car;silver;1666544959900;1666544960060;553.74;553.74;553.74;;0.16;0.00;;
2114179;235;C115_G1;;car;black;1666545034040;1666545034280;420.92;387.27;427.65;;0.24;0.00;;
2114481;302;C115_G1;;car;silver;1666545135380;1666545135560;525.24;525.24;525.24;;0.18;0.00;;
2114558;77;C115_G1;;car;silver;1666545153560;1666545153580;556.12;556.12;556.12;;0.02;0.00;;
2114758;200;C115_G1;;car;silver;1666545194140;1666545194200;365.84;365.84;365.84;;0.06;0.00;;
2115103;345;C115_G1;;car;white;1666545284880;1666545285000;469.29;469.29;469.29;;0.12;0.00;;
2115783;680;C115_G1;;car;black;1666545466220;1666545466260;509.03;509.03;509.03;;0.04;0.00;;
2116788;1005;C115_G1;;light;white;1666545759900;1666545759980;528.25;528.25;528.25;;0.08;0.00;;
2116815;27;C115_G1;;car;black;1666545792520;1666545792640;438.16;438.16;438.16;;0.12;0.00;;
2116821;6;C115_G1;;car;red;1666545794960;1666545795040;413.24;413.24;413.24;;0.08;0.00;;
2116844;23;C115_G1;;car;black;1666545836400;1666545836420;471.98;471.98;471.98;;0.02;0.00;;
2116976;132;C115_G1;;car;black;1666545897700;1666545897760;423.92;423.92;423.92;;0.06;0.00;;
2117003;27;C115_G1;;car;black;1666545910280;1666545910500;363.03;363.03;363.03;;0.22;0.00;;
2117009;6;C115_G1;;car;black;1666545939160;1666545939320;551.91;548.05;552.46;;0.16;0.00;;
2117016;7;C115_G1;;car;silver;1666545964320;1666545964340;753.40;753.40;753.40;;0.02;0.00;;
2117021;5;C115_G1;;car;black;1666545968180;1666545968200;494.90;494.90;494.90;;0.02;0.00;;
2117275;254;C115_G1;;car;silver;1666546069000;1666546069080;388.83;388.83;388.83;;0.08;0.00;;
2117529;254;C115_G1;;car;silver;1666546188120;1666546188280;488.11;488.11;488.11;;0.16;0.00;;
2118215;686;C115_G1;;car;white;1666546498360;1666546498380;508.46;508.46;508.46;;0.02;0.00;;
2118797;582;C115_G1;;car;black;1666546752040;1666546752060;375.22;375.22;375.22;;0.02;0.00;;
2118948;151;C115_G1;;car;black;1666546784620;1666546784640;498.04;498.04;498.04;;0.02;0.00;;
2119195;247;C115_G1;;car;silver;1666546877720;1666546877840;490.99;490.99;490.99;;0.12;0.00;;
2119466;271;C115_G1;;car;silver;1666546958140;1666546958340;416.31;406.45;418.78;;0.20;0.00;;
2119792;326;C115_G1;;car;silver;1666547091520;1666547091540;976.95;976.95;976.95;;0.02;0.00;;
2119841;49;C115_G1;;car;silver;1666547098880;1666547098960;423.63;423.63;423.63;;0.08;0.00;;
2119888;47;C115_G1;;car;red;1666547156640;1666547156720;379.56;379.56;379.56;;0.08;0.00;;
2119904;16;C115_G1;;car;silver;1666547168520;1666547168680;463.47;451.17;467.57;;0.16;0.00;;
2120032;128;C115_G1;;car;red;1666547212360;1666547212440;513.76;513.76;513.76;;0.08;0.00;;
2120043;11;C115_G1;;car;black;1666547218720;1666547218880;486.71;483.98;505.84;;0.16;0.00;;
2120051;8;C115_G1;;car;black;1666547227360;1666547227420;425.75;425.75;425.75;;0.06;0.00;;
2120103;52;C115_G1;;bus;white;1666547256700;1666547256720;377.02;377.02;377.02;;0.02;0.00;;
2120140;37;C115_G1;;car;silver;1666547266180;1666547266200;472.40;472.40;472.40;;0.02;0.00;;
2120162;22;C115_G1;;car;black;1666547288620;1666547289220;215.92;215.92;215.92;;0.60;0.00;;
2120512;350;C115_G1;;car;black;1666547448620;1666547448780;479.53;479.53;479.53;;0.16;0.00;;
2121084;572;C115_G1;;car;silver;1666547687080;1666547687280;554.11;537.77;555.93;;0.20;0.00;;
2121464;380;C115_G1;;car;silver;1666547813420;1666547813600;536.79;521.92;548.69;;0.18;0.00;;
2121475;11;C115_G1;;car;blue;1666547817220;1666547817380;656.04;636.32;675.76;;0.16;0.00;;
2121780;305;C115_G1;;car;black;1666547941060;1666547941160;397.38;397.38;397.38;;0.10;0.00;;
2121792;12;C115_G1;;car;black;1666547943180;1666547943200;384.18;384.18;384.18;;0.02;0.00;;
2121899;107;C115_G1;;car;white;1666547972420;1666547972440;478.40;478.40;478.40;;0.02;0.00;;
2122019;120;C115_G1;;light;white;1666548012540;1666548012560;447.49;447.49;447.49;;0.02;0.00;;
2122189;170;C115_G1;;car;red;1666548057740;1666548057820;476.87;476.87;476.87;;0.08;0.00;;
2122208;19;C115_G1;;car;red;1666548061280;1666548061440;516.23;502.43;518.21;;0.16;0.00;;
2122597;389;C115_G1;;car;red;1666548216200;1666548216500;354.53;337.90;360.58;;0.30;0.00;;
2122648;51;C115_G1;;car;blue;1666548252860;1666548252900;405.53;405.53;405.53;;0.04;0.00;;
2122663;15;C115_G1;;car;red;1666548259940;1666548260080;506.04;502.57;514.70;;0.14;0.00;;
2122712;49;C115_G1;;motorcycle;undefined;1666548291540;1666548291640;856.62;846.25;872.17;;0.10;0.00;;
2122740;28;C115_G1;;car;yellow;1666548317520;1666548317640;443.31;443.31;443.31;;0.12;0.00;;
2122870;130;C115_G1;;car;red;1666548382360;1666548382540;467.07;467.07;467.07;;0.18;0.00;;
2122893;23;C115_G1;;car;red;1666548399140;1666548399200;438.54;438.54;438.54;;0.06;0.00;;
2122906;13;C115_G1;;car;silver;1666548407560;1666548407740;572.98;572.98;572.98;;0.18;0.00;;
2123178;272;C115_G1;;car;silver;1666548531400;1666548531440;503.18;503.18;503.18;;0.04;0.00;;
2123354;176;C115_G1;;bus;silver;1666548623140;1666548623180;400.64;400.64;400.64;;0.04;0.00;;
2123448;94;C115_G1;;car;black;1666548692060;1666548692200;399.97;399.97;399.97;;0.14;0.00;;
2123837;389;C115_G1;;car;undefined;1666548776280;1666548776420;475.53;471.24;478.75;;0.14;0.00;;
2124515;678;C115_G1;;light;undefined;1666548952240;1666548952320;695.61;695.61;695.61;;0.08;0.00;;
2124668;153;C115_G1;;car;black;1666549000480;1666549000600;349.26;345.54;352.98;;0.12;0.00;;
2124786;118;C115_G1;;car;black;1666549025420;1666549025540;492.84;492.84;492.84;;0.12;0.00;;
2125353;567;C115_G1;;car;blue;1666549197980;1666549198100;287.60;280.96;294.23;;0.12;0.00;;
2125388;35;C115_G1;;car;red;1666549207080;1666549207260;431.59;431.05;435.93;;0.18;0.00;;
2125457;69;C115_G1;;motorcycle;undefined;1666549229440;1666549229540;478.62;478.62;478.62;;0.10;0.00;;
2125633;176;C115_G1;;car;blue;1666549287560;1666549287720;413.09;413.09;413.09;;0.16;0.00;;
2125775;142;C115_G1;;car;red;1666549322020;1666549322040;368.49;368.49;368.49;;0.02;0.00;;
2126263;488;C115_G1;;car;blue;1666549438880;1666549439140;387.24;346.43;390.65;;0.26;0.00;;
2127194;931;C115_G1;;car;blue;1666549769780;1666549769840;238.39;238.39;238.39;;0.06;0.00;;
2127230;36;C115_G1;;car;red;1666549772700;1666549772820;743.23;743.23;743.23;;0.12;0.00;;
2127249;19;C115_G1;;car;red;1666549777300;1666549777400;380.33;378.77;386.56;;0.10;0.00;;
2127929;680;C115_G1;;car;red;1666550020440;1666550020540;572.80;572.80;572.80;;0.10;0.00;;
2128214;285;C115_G1;;car;yellow;1666550117860;1666550117880;588.09;588.09;588.09;;0.02;0.00;;
2128333;119;C115_G1;;car;red;1666550186780;1666550186860;477.00;477.00;477.00;;0.08;0.00;;
2128495;162;C115_G1;;car;undefined;1666550269700;1666550269860;609.44;599.75;610.82;;0.16;0.00;;
2128496;1;C115_G1;;motorcycle;undefined;1666550269900;1666550269920;706.44;706.44;706.44;;0.02;0.00;;
2128543;47;C115_G1;;car;black;1666550291680;1666550291920;478.99;461.95;491.16;;0.24;0.00;;
2128626;83;C115_G1;;car;yellow;1666550344180;1666550344200;622.47;622.47;622.47;;0.02;0.00;;
2129129;503;C115_G1;;car;silver;1666550573160;1666550573300;336.86;336.86;336.86;;0.14;0.00;;
2129204;75;C115_G1;;car;blue;1666550606040;1666550606080;1052.95;1052.95;1052.95;;0.04;0.00;;
2129443;239;C115_G1;;car;red;1666550766300;1666550766360;446.02;446.02;446.02;;0.06;0.00;;
2129510;67;C115_G1;;car;silver;1666550785340;1666550785500;529.79;529.79;529.79;;0.16;0.00;;
2129570;60;C115_G1;;car;red;1666550815620;1666550815680;534.78;534.78;534.78;;0.06;0.00;;
2129661;91;C115_G1;;bus;yellow;1666550852260;1666550852280;624.84;624.84;624.84;;0.02;0.00;;
2130369;708;C115_G1;;motorcycle;undefined;1666551100780;1666551100960;601.47;580.59;607.44;;0.18;0.00;;
2130815;446;C115_G1;;car;yellow;1666551272500;1666551272600;598.31;598.31;598.31;;0.10;0.00;;
2131228;413;C115_G1;;car;yellow;1666551439160;1666551439360;416.37;416.37;416.37;;0.20;0.00;;
2131753;525;C115_G1;;car;silver;1666551596200;1666551596420;501.37;499.92;501.52;;0.22;0.00;;
2132004;251;C115_G1;;car;silver;1666551720900;1666551720920;421.76;421.76;421.76;;0.02;0.00;;
2132320;316;C115_G1;;car;red;1666551859860;1666551860020;617.58;586.06;628.08;;0.16;0.00;;
2132942;622;C115_G1;;car;undefined;1666552095780;1666552095840;591.43;591.43;591.43;;0.06;0.00;;
2133476;534;C115_G1;;car;silver;1666552268940;1666552268960;461.83;461.83;461.83;;0.02;0.00;;
2133562;86;C115_G1;;car;black;1666552299740;1666552299760;566.70;566.70;566.70;;0.02;0.00;;
2133711;149;C115_G1;;car;blue;1666552346580;1666552346620;975.70;975.70;975.70;;0.04;0.00;;
2134136;425;C115_G1;;car;blue;1666552500460;1666552500540;1049.89;1049.89;1049.89;;0.08;0.00;;
2134160;24;C115_G1;;car;red;1666552519440;1666552519700;503.23;493.61;507.51;;0.26;0.00;;
2134263;103;C115_G1;;car;red;1666552547080;1666552547120;397.62;397.62;397.62;;0.04;0.00;;
2134545;282;C115_G1;;car;silver;1666552681360;1666552681480;486.08;486.08;486.08;;0.12;0.00;;
2134605;60;C115_G1;;car;silver;1666552717100;1666552717180;641.43;641.43;641.43;;0.08;0.00;;
2134617;12;C115_G1;;car;silver;1666552725380;1666552725400;450.13;450.13;450.13;;0.02;0.00;;
2134648;31;C115_G1;;car;red;1666552737100;1666552737240;508.69;508.69;508.69;;0.14;0.00;;
2135752;1104;C115_G1;;car;white;1666553249000;1666553249020;406.32;406.32;406.32;;0.02;0.00;;
2136017;265;C115_G1;;car;blue;1666553365900;1666553366080;747.62;724.05;759.40;;0.18;0.00;;
2136065;48;C115_G1;;car;silver;1666553380420;1666553380500;448.97;448.09;451.61;;0.08;0.00;;
2136367;302;C115_G1;;car;white;1666553464100;1666553464120;482.24;482.24;482.24;;0.02;0.00;;
2136582;215;C115_G1;;car;silver;1666553579020;1666553579140;416.61;415.36;422.84;;0.12;0.00;;
2136588;6;C115_G1;;car;silver;1666553582000;1666553582100;537.20;537.20;537.20;;0.10;0.00;;
2136744;156;C115_G1;;car;black;1666553629580;1666553629740;478.42;474.38;482.47;;0.16;0.00;;
2137183;439;C115_G1;;motorcycle;red;1666553814280;1666553814420;676.44;671.97;703.22;;0.14;0.00;;
2137532;349;C115_G1;;car;black;1666553990340;1666553990500;428.14;426.06;442.71;;0.16;0.00;;
2137918;386;C115_G1;;car;white;1666554143980;1666554144000;511.39;511.39;511.39;;0.02;0.00;;
2138798;880;C115_G1;;motorcycle;undefined;1666554834420;1666554834560;622.84;601.87;626.33;;0.14;0.00;;
2139144;346;C115_G1;;car;blue;1666555022040;1666555022120;429.71;429.71;429.71;;0.08;0.00;;
2140013;869;C115_G1;;car;red;1666555462740;1666555462900;595.73;570.03;599.41;;0.16;0.00;;
2140778;765;C115_G1;;car;silver;1666555916560;1666555916600;589.38;589.38;589.38;;0.04;0.00;;
2141018;240;C115_G1;;car;black;1666556088860;1666556088960;565.95;565.95;565.95;;0.10;0.00;;
2142115;1097;C115_G1;;car;silver;1666556704280;1666556704300;491.12;491.12;491.12;;0.02;0.00;;
2142392;277;C115_G1;;car;black;1666556871600;1666556871620;461.09;461.09;461.09;;0.02;0.00;;
2142439;47;C115_G1;;car;silver;1666556894660;1666556894760;667.49;667.49;667.49;;0.10;0.00;;
2142691;252;C115_G1;;car;red;1666557011960;1666557012100;524.48;524.48;524.48;;0.14;0.00;;
2142754;63;C115_G1;;car;black;1666557052200;1666557052220;435.32;435.32;435.32;;0.02;0.00;;
2142765;11;C115_G1;;motorcycle;undefined;1666557058320;1666557058540;544.16;528.14;586.89;;0.22;0.00;;
2142772;7;C115_G1;;motorcycle;undefined;1666557059300;1666557059420;851.21;840.54;856.55;;0.12;0.00;;
2142999;227;C115_G1;;car;black;1666557158300;1666557158320;498.87;498.87;498.87;;0.02;0.00;;
2143092;93;C115_G1;;car;black;1666557226220;1666557226380;380.26;380.26;380.26;;0.16;0.00;;
2143358;266;C115_G1;;car;red;1666557380700;1666557380900;525.33;513.46;533.24;;0.20;0.00;;
2144342;984;C115_G1;;car;white;1666558186840;1666558186920;537.55;537.55;537.55;;0.08;0.00;;
2144994;652;C115_G1;;car;black;1666558596940;1666558597080;508.08;508.08;508.08;;0.14;0.00;;
2145223;229;C115_G1;;car;red;1666558749500;1666558749620;565.88;565.88;565.88;;0.12;0.00;;
2145282;59;C115_G1;;car;black;1666558786280;1666558786300;425.17;425.17;425.17;;0.02;0.00;;
2145645;363;C115_G1;;car;silver;1666559121020;1666559121080;682.81;682.81;682.81;;0.06;0.00;;
2146181;536;C115_G1;;car;silver;1666559692240;1666559692380;594.64;590.05;600.74;;0.14;0.00;;
2146554;373;C115_G1;;car;silver;1666559852720;1666559852800;685.51;685.51;685.51;;0.08;0.00;;
2146709;155;C115_G1;;car;silver;1666559987480;1666559987500;445.74;445.74;445.74;;0.02;0.00;;
2146840;131;C115_G1;;car;black;1666560078820;1666560078980;495.98;491.23;503.89;;0.16;0.00;;
2147025;185;C115_G1;;car;red;1666560211760;1666560211920;530.56;519.14;534.37;;0.16;0.00;;
2147313;288;C115_G1;;car;black;1666560381000;1666560381220;476.92;472.29;485.01;;0.22;0.00;;
2147914;601;C115_G1;;car;undefined;1666560833280;1666560833380;613.05;608.73;630.33;;0.10;0.00;;
2147977;63;C115_G1;;car;blue;1666560871200;1666560871340;351.20;351.20;351.20;;0.14;0.00;;
2148725;748;C115_G1;;car;silver;1666561276100;1666561276200;571.56;571.56;571.56;;0.10;0.00;;
2150251;1526;C115_G1;;car;black;1666562038960;1666562039100;512.49;512.49;512.49;;0.14;0.00;;
2150818;567;C115_G1;;motorcycle;black;1666562408600;1666562408720;704.85;700.85;724.83;;0.12;0.00;;
2150826;8;C115_G1;;car;black;1666562412340;1666562412480;564.74;561.70;582.97;;0.14;0.00;;
2150913;87;C115_G1;;car;red;1666562491640;1666562491880;382.47;382.44;382.63;;0.24;0.00;;
2151111;198;C115_G1;;car;red;1666562710600;1666562710720;580.27;580.27;580.27;;0.12;0.00;;
2151201;90;C115_G1;;car;black;1666562786260;1666562786400;598.23;570.28;609.42;;0.14;0.00;;
2152570;1369;C115_G1;;car;black;1666563942160;1666563942260;541.70;541.70;541.70;;0.10;0.00;;
2153049;479;C115_G1;;car;white;1666564219440;1666564219580;638.75;600.93;645.06;;0.14;0.00;;
2153131;82;C115_G1;;car;white;1666564270260;1666564270320;589.10;589.10;589.10;;0.06;0.00;;
2155151;2020;C115_G1;;car;yellow;1666565703080;1666565703100;526.58;526.58;526.58;;0.02;0.00;;
2157210;2059;C115_G1;;bus;blue;1666567737140;1666567737750;295.32;267.65;302.59;;0.12;0.11;;
2157332;122;C115_G1;;car;blue;1666568601140;1666568601280;545.24;543.04;545.61;;0.14;0.00;;
2157517;185;C115_G1;;car;blue;1666569575040;1666569575120;1427.46;1415.78;1462.51;;0.08;0.00;;
2157529;12;C115_G1;;car;black;1666569620700;1666569620980;508.13;508.13;508.13;;0.28;0.00;;
2157561;32;C115_G1;;light;white;1666569697960;1666569698000;522.61;522.61;522.61;;0.04;0.00;;
2157803;242;C115_G1;;car;red;1666570267620;1666570267780;507.33;507.33;507.33;;0.16;0.00;;
2158097;294;C115_G1;;car;silver;1666571555500;1666571555600;519.99;519.99;519.99;;0.10;0.00;;
2158187;90;C115_G1;;car;silver;1666572284020;1666572284140;742.59;719.83;788.13;;0.12;0.00;;
2158213;26;C115_G1;;car;blue;1666572515180;1666572515220;608.28;608.28;608.28;;0.04;0.00;;
2158331;118;C115_G1;;heavy;undefined;1666573804160;1666573804180;460.97;460.97;460.97;;0.02;0.00;;
2159536;1205;C115_G1;;car;silver;1666581455340;1666581455540;487.91;487.91;487.91;;0.20;0.00;;
2160544;1008;C115_G1;;car;silver;1666587239700;1666587239780;702.22;702.22;702.22;;0.08;0.00;;
2161365;821;C115_G1;;light;red;1666590015360;1666590015540;668.12;668.12;668.12;;0.18;0.00;;
2162387;1022;C115_G1;;light;yellow;1666591441660;1666591441900;405.49;402.82;410.84;;0.24;0.00;;
2162525;138;C115_G1;;bus;blue;1666591551470;1666591551620;371.12;371.12;371.12;;0.15;0.15;;
2163263;738;C115_G1;;car;red;1666592262960;1666592263120;623.69;623.69;623.69;;0.16;0.00;;
2163420;157;C115_G1;;bus;silver;1666592406160;1666592406240;557.07;553.65;567.34;;0.08;0.00;;
2163590;170;C115_G1;;bus;silver;1666592521290;1666592521400;359.65;359.65;359.65;;0.11;0.11;;
2163727;137;C115_G1;;car;blue;1666592600080;1666592600120;349.03;349.03;349.03;;0.04;0.00;;
