C_G;START_TIMESTAMP;END_TIMESTAMP;BICYCLE;BUS;CAR;HEAVY;LIGHT;MOTORCYCLE;DATA_VALIDITY_STATUS;=DATEVALUE(MID(A1,1,10))+TIMEVALUE(MID(A1,12,8));1661878800000;;;;;END_TIMESTAMP;;;
C115_G1;1657210000000;1662566661620;79;560;17243;179;587;318;ok;;;;;;;2022-09-16T11:04:52.020Z;1663326292000;759630380;8,792018287
C115_G1;1657210000000;1662566705500;79;560;17244;179;587;318;ok;;;;;;;2022-09-16T11:05:02.580Z;1663326302000;759596500;8,791626157
C115_G1;1657210000000;1662566728620;79;560;17244;179;588;318;ok;;;;;;;2022-09-16T11:06:28.360Z;1663326388000;759659380;8,792353935
C115_G1;1657210000000;1662566732360;79;560;17245;179;588;318;ok;;;;;;;2022-09-16T11:07:08.960Z;1663326428000;759695640;8,792773611
C115_G1;1657210000000;1662566806480;79;560;17246;179;588;318;ok;;;;;;;2022-09-16T11:07:21.680Z;1663326441000;759634520;8,792066204
C115_G1;1657210000000;1662566810220;79;560;17247;179;588;318;ok;;;;;;;2022-09-16T11:08:15.580Z;1663326495000;759684780;8,792647917
C115_G1;1657210000000;1662566813960;79;560;17248;179;588;318;ok;;;;;;;2022-09-16T11:08:25.000Z;1663326505000;759691040;8,79272037
C115_G1;1657210000000;1662566830280;79;560;17249;179;588;318;ok;;;;;;;2022-09-16T11:08:28.240Z;1663326508000;759677720;8,792566204
C115_G1;1657210000000;1662566833340;79;560;17250;179;588;318;ok;;;;;;;2022-09-16T11:08:41.800Z;1663326521000;759687660;8,79268125
C115_G1;1657210000000;1662566852720;79;560;17250;179;589;318;ok;;;;;;;2022-09-16T11:08:44.680Z;1663326524000;759671280;8,792491667
C115_G1;1657210000000;1662566853400;79;560;17251;179;588;318;ok;;;;;;;2022-09-16T11:10:00.500Z;1663326600000;759746600;8,793363426
C115_G1;1657210000000;1662566882640;79;560;17252;179;588;318;ok;;;;;;;2022-09-16T11:10:26.200Z;1663326626000;759743360;8,793325926
C115_G1;1657210000000;1662566885700;79;560;17253;179;588;318;ok;;;;;;;2022-09-16T11:11:09.000Z;1663326669000;759783300;8,793788194
C115_G1;1657210000000;1662566892500;79;560;17254;179;588;318;ok;;;;;;;2022-09-16T11:11:22.640Z;1663326682000;759789500;8,793859954
C115_G1;1657210000000;1662566914260;79;560;17255;179;588;318;ok;;;;;;;2022-09-16T11:15:07.320Z;1663326907000;759992740;8,796212269
C115_G1;1657210000000;1662566927180;79;560;17256;179;588;318;ok;;;;;;;2022-09-16T11:15:58.200Z;1663326958000;760030820;8,796653009
C115_G1;1657210000000;1662566938060;79;560;17257;179;588;318;ok;;;;;;;2022-09-16T11:16:00.380Z;1663326960000;760021940;8,796550231
C115_G1;1657210000000;1662566947920;79;560;17258;179;588;318;ok;;;;;;;2022-09-16T11:16:16.660Z;1663326976000;760028080;8,796621296
C115_G1;1657210000000;1662566969340;79;560;17259;179;588;318;ok;;;;;;;2022-09-16T11:17:12.360Z;1663327032000;760062660;8,797021528
C115_G1;1657210000000;1662566976140;79;560;17260;179;588;318;ok;;;;;;;2022-09-16T11:17:17.700Z;1663327037000;760060860;8,797000694
C115_G1;1657210000000;1662566976820;79;560;17259;179;588;318;ok;;;;;;;2022-09-16T11:17:51.440Z;1663327071000;760094180;8,797386343
C115_G1;1657210000000;1662566978180;79;560;17260;179;588;318;ok;;;;;;;2022-09-16T11:17:55.920Z;1663327075000;760096820;8,797416898
C115_G1;1657210000000;1662566982600;79;560;17261;179;588;318;ok;;;;;;;2022-09-16T11:19:14.100Z;1663327154000;760171400;8,798280093
C115_G1;1657210000000;1662566989060;79;560;17262;179;588;318;ok;;;;;;;2022-09-16T11:19:22.200Z;1663327162000;760172940;8,798297917
C115_G1;1657210000000;1662567051620;79;560;17263;179;588;318;ok;;;;;;;2022-09-16T11:19:26.040Z;1663327166000;760114380;8,797620139
C115_G1;1657210000000;1662567077800;79;560;17264;179;588;318;ok;;;;;;;2022-09-16T11:19:47.420Z;1663327187000;760109200;8,797560185
C115_G1;1657210000000;1662567108060;79;560;17265;179;588;318;ok;;;;;;;2022-09-16T11:19:48.140Z;1663327188000;760079940;8,797221528
C115_G1;1657210000000;1662567110780;79;560;17266;179;588;318;ok;;;;;;;2022-09-16T11:21:23.540Z;1663327283000;760172220;8,798289583
C115_G1;1657210000000;1662567120300;79;560;17267;179;588;318;ok;;;;;;;2022-09-16T11:21:31.100Z;1663327291000;760170700;8,798271991
C115_G1;1657210000000;1662567120640;79;560;17266;179;588;318;ok;;;;;;;2022-09-16T11:24:17.400Z;1663327457000;760336360;8,800189352
C115_G1;1657210000000;1662567123360;79;560;17267;179;588;318;ok;;;;;;;2022-09-16T11:24:18.160Z;1663327458000;760334640;8,800169444
C115_G1;1657210000000;1662567126760;79;560;17267;179;589;318;ok;;;;;;;2022-09-16T11:25:59.340Z;1663327559000;760432240;8,801299074
C115_G1;1657210000000;1662567130500;79;560;17268;179;589;318;ok;;;;;;;2022-09-16T11:26:29.000Z;1663327589000;760458500;8,801603009
C115_G1;1657210000000;1662567135260;79;560;17269;179;589;318;ok;;;;;;;2022-09-16T11:27:21.880Z;1663327641000;760505740;8,802149769
C115_G1;1657210000000;1662567155320;79;560;17270;179;589;318;ok;;;;;;;2022-09-16T11:27:22.740Z;1663327642000;760486680;8,801929167
C115_G1;1657210000000;1662567177420;79;560;17271;179;589;318;ok;;;;;;;2022-09-16T11:29:55.040Z;1663327795000;760617580;8,803444213
C115_G1;1657210000000;1662567213120;79;560;17272;179;589;318;ok;;;;;;;2022-09-16T11:29:56.720Z;1663327796000;760582880;8,803042593
C115_G1;1657210000000;1662567215500;79;560;17273;179;589;318;ok;;;;;;;2022-09-16T11:31:19.120Z;1663327879000;760663500;8,803975694
C115_G1;1657210000000;1662567296760;79;560;17274;179;589;318;ok;;;;;;;2022-09-16T11:37:09.360Z;1663328229000;760932240;8,807086111
C115_G1;1657210000000;1662567316820;79;560;17275;179;589;318;ok;;;;;;;2022-09-16T11:37:50.360Z;1663328270000;760953180;8,807328472
C115_G1;1657210000000;1662567318180;79;560;17276;179;589;318;ok;;;;;;;2022-09-16T11:39:18.760Z;1663328358000;761039820;8,80833125
C115_G1;1657210000000;1662567320560;79;560;17277;179;589;318;ok;;;;;;;2022-09-16T11:43:12.660Z;1663328592000;761271440;8,811012037
C115_G1;1657210000000;1662567332800;79;560;17278;179;589;318;ok;;;;;;;2022-09-16T11:44:08.720Z;1663328648000;761315200;8,811518519
C115_G1;1657210000000;1662567346740;79;560;17279;179;589;318;ok;;;;;;;2022-09-16T11:44:10.240Z;1663328650000;761303260;8,811380324
C115_G1;1657210000000;1662567354900;79;560;17280;179;589;318;ok;;;;;;;2022-09-16T11:44:33.780Z;1663328673000;761318100;8,811552083
C115_G1;1657210000000;1662567357280;79;560;17281;179;589;318;ok;;;;;;;2022-09-16T11:44:40.440Z;1663328680000;761322720;8,811605556
C115_G1;1657210000000;1662567360680;79;560;17282;179;589;318;ok;;;;;;;2022-09-16T11:45:42.280Z;1663328742000;761381320;8,812283796
C115_G1;1657210000000;1662567364760;79;560;17283;179;589;318;ok;;;;;;;2022-09-16T11:45:59.860Z;1663328759000;761394240;8,812433333
C115_G1;1657210000000;1662567373260;79;560;17284;179;589;318;ok;;;;;;;2022-09-16T11:46:00.620Z;1663328760000;761386740;8,812346528
C115_G1;1657210000000;1662567381420;79;560;17285;179;589;318;ok;;;;;;;2022-09-16T11:46:04.420Z;1663328764000;761382580;8,81229838
C115_G1;1657210000000;1662567384820;79;560;17286;179;589;318;ok;;;;;;;2022-09-16T11:46:14.560Z;1663328774000;761389180;8,812374769
C115_G1;1657210000000;1662567387200;79;560;17287;179;589;318;ok;;;;;;;2022-09-16T11:46:23.860Z;1663328783000;761395800;8,812451389
C115_G1;1657210000000;1662567397740;79;560;17288;179;589;318;ok;;;;;;;2022-09-16T11:46:48.080Z;1663328808000;761410260;8,81261875
C115_G1;1657210000000;1662567406580;79;560;17289;179;589;318;ok;;;;;;;2022-09-16T11:50:40.660Z;1663329040000;761633420;8,81520162
C115_G1;1657210000000;1662567411680;79;560;17290;179;589;318;ok;;;;;;;2022-09-16T11:50:44.480Z;1663329044000;761632320;8,815188889
C115_G1;1657210000000;1662567418820;79;560;17291;179;589;318;ok;;;;;;;2022-09-16T11:56:35.040Z;1663329395000;761976180;8,81916875
C115_G1;1657210000000;1662567426980;79;560;17292;179;589;318;ok;;;;;;;2022-09-16T11:57:13.040Z;1663329433000;762006020;8,81951412
C115_G1;1657210000000;1662567434800;79;560;17293;179;589;318;ok;;;;;;;2022-09-16T12:00:31.140Z;1663329631000;762196200;8,821715278
C115_G1;1657210000000;1662567443640;79;560;17294;179;589;318;ok;;;;;;;2022-09-16T12:00:43.780Z;1663329643000;762199360;8,821751852
C115_G1;1657210000000;1662567458260;79;560;17295;179;589;318;ok;;;;;;;2022-09-16T12:01:25.100Z;1663329685000;762226740;8,82206875
C115_G1;1657210000000;1662567465400;79;560;17296;179;589;318;ok;;;;;;;2022-09-16T12:01:51.700Z;1663329711000;762245600;8,822287037
C115_G1;1657210000000;1662567484100;79;560;17297;179;589;318;ok;;;;;;;2022-09-16T12:01:52.800Z;1663329712000;762227900;8,822082176
C115_G1;1657210000000;1662567508240;79;560;17298;179;589;318;ok;;;;;;;2022-09-16T12:02:01.700Z;1663329721000;762212760;8,821906944
C115_G1;1657210000000;1662567521500;79;560;17299;179;589;318;ok;;;;;;;2022-09-16T12:02:37.280Z;1663329757000;762235500;8,822170139
C115_G1;1657210000000;1662567553800;79;560;17299;179;590;318;ok;;;;;;;2022-09-16T12:03:51.980Z;1663329831000;762277200;8,822652778
C115_G1;1657210000000;1662567560600;79;560;17300;179;590;318;ok;;;;;;;2022-09-16T12:03:54.320Z;1663329834000;762273400;8,822608796
C115_G1;1657210000000;1662567572500;79;560;17301;179;590;318;ok;;;;;;;2022-09-16T12:03:55.280Z;1663329835000;762262500;8,822482639
C115_G1;1657210000000;1662567576240;79;560;17302;179;590;318;ok;;;;;;;2022-09-16T12:09:55.660Z;1663330195000;762618760;8,826606019
C115_G1;1657210000000;1662567604460;79;560;17303;179;590;318;ok;;;;;;;2022-09-16T12:14:52.520Z;1663330492000;762887540;8,829716898
C115_G1;1657210000000;1662567620780;79;560;17304;179;590;318;ok;;;;;;;2022-09-16T12:16:30.620Z;1663330590000;762969220;8,830662269
C115_G1;1657210000000;1662567624180;79;560;17305;179;590;318;ok;;;;;;;2022-09-16T12:18:50.680Z;1663330730000;763105820;8,832243287
C115_G1;1657210000000;1662567653080;79;560;17306;179;590;318;ok;;;;;;;2022-09-16T12:19:12.280Z;1663330752000;763098920;8,832163426
C115_G1;1657210000000;1662567655800;79;560;17307;179;590;318;ok;;;;;;;2022-09-16T12:24:05.140Z;1663331045000;763389200;8,835523148
C115_G1;1657210000000;1662567658860;79;560;17308;179;590;318;ok;;;;;;;2022-09-16T12:24:06.740Z;1663331046000;763387140;8,835499306
C115_G1;1657210000000;1662567662260;79;560;17307;179;590;318;ok;;;;;;;2022-09-16T12:28:19.960Z;1663331299000;763636740;8,838388194
C115_G1;1657210000000;1662567662940;79;560;17308;179;590;318;ok;;;;;;;2022-09-16T12:32:52.200Z;1663331572000;763909060;8,841540046
C115_G1;1657210000000;1662567674500;79;560;17309;179;590;318;ok;;;;;;;2022-09-16T12:35:51.160Z;1663331751000;764076500;8,843478009
C115_G1;1657210000000;1662567678580;79;560;17308;179;590;318;ok;;;;;;;2022-09-16T12:36:07.560Z;1663331767000;764088420;8,843615972
C115_G1;1657210000000;1662567679600;79;560;17309;179;590;318;ok;;;;;;;2022-09-16T12:36:39.060Z;1663331799000;764119400;8,843974537
C115_G1;1657210000000;1662567696260;79;560;17310;179;590;318;ok;;;;;;;2022-09-16T12:36:40.900Z;1663331800000;764103740;8,843793287
C115_G1;1657210000000;1662567700000;79;560;17311;179;590;318;ok;;;;;;;2022-09-16T12:39:51.740Z;1663331991000;764291000;8,845960648
C115_G1;1657210000000;1662567711900;79;560;17312;179;590;318;ok;;;;;;;2022-09-16T12:40:19.780Z;1663332019000;764307100;8,846146991
C115_G1;1657210000000;1662567722100;79;560;17313;179;590;318;ok;;;;;;;2022-09-16T12:43:33.480Z;1663332213000;764490900;8,848274306
C115_G1;1657210000000;1662567722440;79;560;17312;179;590;318;ok;;;;;;;2022-09-16T12:43:40.000Z;1663332220000;764497560;8,848351389
C115_G1;1657210000000;1662567722780;79;560;17313;179;590;318;ok;;;;;;;2022-09-16T12:45:53.160Z;1663332353000;764630220;8,849886806
C115_G1;1657210000000;1662567725160;79;560;17314;179;590;318;ok;;;;;;;2022-09-16T12:47:47.260Z;1663332467000;764741840;8,851178704
C115_G1;1657210000000;1662567733320;79;560;17315;179;590;318;ok;;;;;;;2022-09-16T12:48:45.380Z;1663332525000;764791680;8,851755556
C115_G1;1657210000000;1662567739780;79;560;17316;179;590;318;ok;;;;;;;2022-09-16T12:49:40.880Z;1663332580000;764840220;8,852317361
C115_G1;1657210000000;1662567753720;79;560;17317;179;590;318;ok;;;;;;;2022-09-16T13:00:27.900Z;1663333227000;765473280;8,859644444
C115_G1;1657210000000;1662567757120;79;560;17318;179;590;318;ok;;;;;;;2022-09-16T13:00:30.580Z;1663333230000;765472880;8,859639815
C115_G1;1657210000000;1662567766300;79;560;17319;179;590;318;ok;;;;;;;2022-09-16T13:00:44.620Z;1663333244000;765477700;8,859695602
C115_G1;1657210000000;1662567779560;79;560;17320;179;590;318;ok;;;;;;;2022-09-16T13:03:56.920Z;1663333436000;765656440;8,861764352
C115_G1;1657210000000;1662567790440;79;560;17320;180;590;318;ok;;;;;;;2022-09-16T13:05:27.880Z;1663333527000;765736560;8,862691667
C115_G1;1657210000000;1662567802000;79;560;17321;180;590;318;ok;;;;;;;2022-09-16T13:06:57.820Z;1663333617000;765815000;8,863599537
C115_G1;1657210000000;1662567835660;79;560;17322;180;590;318;ok;;;;;;;2022-09-16T13:08:56.320Z;1663333736000;765900340;8,864587269
C115_G1;1657210000000;1662567839740;79;560;17323;180;590;318;ok;;;;;;;2022-09-16T13:11:27.440Z;1663333887000;766047260;8,866287731
C115_G1;1657210000000;1662567859120;79;560;17324;180;590;318;ok;;;;;;;2022-09-16T13:11:28.420Z;1663333888000;766028880;8,866075
C115_G1;1657210000000;1662567876800;79;560;17325;180;590;318;ok;;;;;;;2022-09-16T13:11:33.560Z;1663333893000;766016200;8,865928241
C115_G1;1657210000000;1662567895840;79;560;17326;180;590;318;ok;;;;;;;2022-09-16T13:12:04.940Z;1663333924000;766028160;8,866066667
C115_G1;1657210000000;1662567902640;79;560;17327;180;590;318;ok;;;;;;;2022-09-16T13:23:28.120Z;1663334608000;766705360;8,87390463
C115_G1;1657210000000;1662567915560;79;560;17328;180;590;318;ok;;;;;;;2022-09-16T13:23:56.320Z;1663334636000;766720440;8,874079167
C115_G1;1657210000000;1662567932900;79;560;17329;180;590;318;ok;;;;;;;2022-09-16T13:24:25.800Z;1663334665000;766732100;8,87421412
C115_G1;1657210000000;1662567988340;80;560;17329;180;590;318;ok;;;;;;;2022-09-16T13:31:10.560Z;1663335070000;767081660;8,878259954
C115_G1;1657210000000;1662567989360;79;560;17329;180;590;318;ok;;;;;;;2022-09-16T13:33:43.520Z;1663335223000;767233640;8,880018981
C115_G1;1657210000000;1662568007380;79;561;17329;180;590;318;ok;;;;;;;2022-09-16T13:35:07.480Z;1663335307000;767299620;8,880782639
C115_G1;1657210000000;1662568011120;79;561;17330;180;590;318;ok;;;;;;;2022-09-16T13:35:16.400Z;1663335316000;767304880;8,880843519
C115_G1;1657210000000;1662568016560;79;561;17331;180;590;318;ok;;;;;;;2022-09-16T13:41:36.240Z;1663335696000;767679440;8,885178704
C115_G1;1657210000000;1662568017580;79;560;17331;180;590;318;ok;;;;;;;2022-09-16T13:41:39.960Z;1663335699000;767681420;8,88520162
C115_G1;1657210000000;1662568033220;79;560;17331;180;591;318;ok;;;;;;;2022-09-16T13:44:02.420Z;1663335842000;767808780;8,886675694
C115_G1;1657210000000;1662568039680;79;560;17332;180;591;318;ok;;;;;;;2022-09-16T13:45:47.000Z;1663335947000;767907320;8,887816204
C115_G1;1657210000000;1662568045120;79;560;17333;180;591;318;ok;;;;;;;2022-09-16T13:45:49.780Z;1663335949000;767903880;8,887776389
C115_G1;1657210000000;1662568047840;79;560;17334;180;591;318;ok;;;;;;;2022-09-16T13:45:57.960Z;1663335957000;767909160;8,8878375
C115_G1;1657210000000;1662568051580;79;560;17335;180;591;318;ok;;;;;;;2022-09-16T13:48:47.980Z;1663336127000;768075420;8,889761806
C115_G1;1657210000000;1662568054640;79;560;17336;180;591;318;ok;;;;;;;2022-09-16T13:52:11.360Z;1663336331000;768276360;8,8920875
C115_G1;1657210000000;1662568056340;79;560;17337;180;591;318;ok;;;;;;;2022-09-16T14:00:40.460Z;1663336840000;768783660;8,897959028
C115_G1;1657210000000;1662568063820;79;560;17338;180;591;318;ok;;;;;;;2022-09-16T14:05:58.320Z;1663337158000;769094180;8,901553009
C115_G1;1657210000000;1662568087620;79;560;17339;180;591;318;ok;;;;;;;2022-09-16T14:07:07.820Z;1663337227000;769139380;8,902076157
C115_G1;1657210000000;1662568092720;79;560;17340;180;591;318;ok;;;;;;;2022-09-16T14:08:56.120Z;1663337336000;769243280;8,903278704
C115_G1;1657210000000;1662568095100;79;560;17341;180;591;318;ok;;;;;;;2022-09-16T14:10:19.540Z;1663337419000;769323900;8,904211806
C115_G1;1657210000000;1662568109720;79;560;17342;180;591;318;ok;;;;;;;2022-09-16T14:10:21.380Z;1663337421000;769311280;8,904065741
C115_G1;1657210000000;1662568115500;79;560;17343;180;591;318;ok;;;;;;;2022-09-16T14:16:46.660Z;1663337806000;769690500;8,908454861
C115_G1;1657210000000;1662568118220;79;560;17344;180;591;318;ok;;;;;;;2022-09-16T14:16:57.320Z;1663337817000;769698780;8,908550694
C115_G1;1657210000000;1662568125360;79;560;17345;180;591;318;ok;;;;;;;2022-09-16T14:17:02.120Z;1663337822000;769696640;8,908525926
C115_G1;1657210000000;1662568170580;79;560;17346;180;591;318;ok;;;;;;;2022-09-16T14:21:12.400Z;1663338072000;769901420;8,910896065
C115_G1;1657210000000;1662568181460;79;560;17347;180;591;318;ok;;;;;;;2022-09-16T14:27:28.800Z;1663338448000;770266540;8,915121991
C115_G1;1657210000000;1662568212740;79;560;17348;180;591;318;ok;;;;;;;2022-09-16T14:32:14.240Z;1663338734000;770521260;8,918070139
C115_G1;1657210000000;1662568217160;79;560;17348;180;592;318;ok;;;;;;;2022-09-16T14:32:36.460Z;1663338756000;770538840;8,918273611
C115_G1;1657210000000;1662568230080;79;560;17349;180;592;318;ok;;;;;;;2022-09-16T14:32:57.080Z;1663338777000;770546920;8,91836713
C115_G1;1657210000000;1662568280400;79;560;17350;180;592;318;ok;;;;;;;2022-09-16T14:34:39.060Z;1663338879000;770598600;8,918965278
C115_G1;1657210000000;1662568282100;79;560;17351;180;592;318;ok;;;;;;;2022-09-16T14:34:40.140Z;1663338880000;770597900;8,918957176
C115_G1;1657210000000;1662568291960;79;560;17352;180;592;318;ok;;;;;;;2022-09-16T14:36:08.340Z;1663338968000;770676040;8,919861574
C115_G1;1657210000000;1662568303180;79;560;17353;180;592;318;ok;;;;;;;2022-09-16T14:37:31.400Z;1663339051000;770747820;8,920692361
C115_G1;1657210000000;1662568342280;79;560;17354;180;592;318;ok;;;;;;;2022-09-16T14:42:01.220Z;1663339321000;770978720;8,923364815
C115_G1;1657210000000;1662568357240;79;560;17355;180;592;318;ok;;;;;;;2022-09-16T14:47:51.540Z;1663339671000;771313760;8,927242593
C115_G1;1657210000000;1662568365400;79;560;17356;180;592;318;ok;;;;;;;2022-09-16T14:53:08.360Z;1663339988000;771622600;8,93081713
C115_G1;1657210000000;1662568389200;79;560;17357;180;592;318;ok;;;;;;;2022-09-16T14:59:32.500Z;1663340372000;771982800;8,934986111
C115_G1;1657210000000;1662568410620;79;560;17358;180;592;318;ok;;;;;;;2022-09-16T14:59:40.780Z;1663340380000;771969380;8,934830787
C115_G1;1657210000000;1662568414020;79;560;17359;180;592;318;ok;;;;;;;2022-09-16T14:59:42.100Z;1663340382000;771967980;8,934814583
C115_G1;1657210000000;1662568505820;79;560;17360;180;592;318;ok;;;;;;;2022-09-16T15:00:56.560Z;1663340456000;771950180;8,934608565
C115_G1;1657210000000;1662568518400;79;560;17360;180;593;318;ok;;;;;;;2022-09-16T15:00:57.720Z;1663340457000;771938600;8,934474537
C115_G1;1657210000000;1662568527240;79;560;17361;180;593;318;ok;;;;;;;2022-09-16T15:01:55.520Z;1663340515000;771987760;8,935043519
C115_G1;1657210000000;1662568535400;79;560;17362;180;593;318;ok;;;;;;;2022-09-16T15:03:44.080Z;1663340624000;772088600;8,936210648
C115_G1;1657210000000;1662568539820;79;560;17363;180;593;318;ok;;;;;;;2022-09-16T15:06:09.920Z;1663340769000;772229180;8,937837731
C115_G1;1657210000000;1662568549340;79;560;17364;180;593;318;ok;;;;;;;2022-09-16T15:06:44.960Z;1663340804000;772254660;8,938132639
C115_G1;1657210000000;1662568553080;79;560;17364;180;594;318;ok;;;;;;;2022-09-16T15:15:44.480Z;1663341344000;772790920;8,944339352
C115_G1;1657210000000;1662568564300;79;560;17365;180;594;318;ok;;;;;;;2022-09-16T15:15:45.480Z;1663341345000;772780700;8,944221065
C115_G1;1657210000000;1662568567020;79;560;17366;180;594;318;ok;;;;;;;2022-09-16T15:16:24.620Z;1663341384000;772816980;8,944640972
C115_G1;1657210000000;1662568625160;79;560;17367;180;594;318;ok;;;;;;;2022-09-16T15:17:55.320Z;1663341475000;772849840;8,945021296
C115_G1;1657210000000;1662568647260;79;560;17367;180;595;318;ok;;;;;;;2022-09-16T15:18:45.580Z;1663341525000;772877740;8,945344213
C115_G1;1657210000000;1662568674460;79;560;17368;180;595;318;ok;;;;;;;2022-09-16T15:19:53.600Z;1663341593000;772918540;8,945816435
C115_G1;1657210000000;1662568677180;79;560;17369;180;595;318;ok;;;;;;;2022-09-16T15:19:54.600Z;1663341594000;772916820;8,945796528
C115_G1;1657210000000;1662568694180;79;560;17370;180;595;318;ok;;;;;;;2022-09-16T15:25:43.440Z;1663341943000;773248820;8,94963912
C115_G1;1657210000000;1662568702680;79;560;17371;180;595;318;ok;;;;;;;2022-09-16T15:25:57.600Z;1663341957000;773254320;8,949702778
C115_G1;1657210000000;1662568707440;79;560;17372;180;595;318;ok;;;;;;;2022-09-16T15:26:02.580Z;1663341962000;773254560;8,949705556
C115_G1;1657210000000;1662568709820;79;560;17373;180;595;318;ok;;;;;;;2022-09-16T15:26:34.740Z;1663341994000;773284180;8,95004838
